created_at,full_text,label,analisis,
Tue Feb 13 23:56:22 +0000 2024,@Fahrihamzah Kata siapa tidak berbohong ingat fh tahun 2019 dia bilang akan timbul tenggelam bersama rakyat tapi demi jabatan rela bohongin pendukungnya apa itu jujur tidak bohong tanya hati nurani dong karna jejak digital masih ada dan ucapan bung fh soal jelkin Prabowo jg masih ada bung,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia berbohong demi jabatan.,Kritik terhadap kejujuran Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:56:21 +0000 2024,kita harus serukan salam #02JariUngu untuk kemenangan Prabowo-Gibran ayo gunakan hak pilih untuk indonesia maju dan lebih emas. @Fahrihamzah @DediMulyadi71 https://t.co/asQgZLrllu,Positif,Tweet ini mendukung Prabowo dan Gibran dengan mengajak untuk memilih mereka demi kemajuan Indonesia.,Dukungan terhadap Prabowo dan Gibran menunjukkan sentimen positif.
Tue Feb 13 23:56:15 +0000 2024,@AndreasSolusi lah emang prabowo jokowi g nguntungin diri sendiri??,Netral,Tweet ini hanya menyatakan bahwa Prabowo dan Jokowi menguntungkan diri sendiri tanpa menunjukkan dukungan atau kritik yang jelas.,Pernyataan mengenai keuntungan tanpa sentimen yang jelas menunjukkan netralitas.
Tue Feb 13 23:56:13 +0000 2024,Yok ayok semua mari kita rapatkan barisan satukan hati menangkan @prabowo dan @gibran_tweet !! Abis itu selfie dengan #02JariUngu jgn sampe lupa https://t.co/YFkMqBtkP0,Positif,Tweet ini mendukung Prabowo dan Gibran dengan mengajak untuk memilih mereka dan selfie setelahnya.,Dukungan terhadap Prabowo dan Gibran menunjukkan sentimen positif.
Tue Feb 13 23:56:00 +0000 2024,Ayo datang ke tps dan jangan lupa kita selfi pakai dua jari sebagai tanda bahwa kita milih @prabowo #02JariUngu https://t.co/BfanftH2fH,Positif,Tweet ini mendukung Prabowo dengan mengajak untuk memilihnya dan selfie setelahnya.,Dukungan terhadap Prabowo menunjukkan sentimen positif.
Tue Feb 13 23:55:59 +0000 2024,@bungasyarlla @NusronWahid1 @Fahrihamzah Yuk bisa sekali putaran untuk prabowo gibran #02JariUngu,Positif,Tweet ini mendukung Prabowo dan Gibran dengan mengajak untuk memilih mereka demi kemenangan dalam satu putaran.,Dukungan terhadap Prabowo dan Gibran menunjukkan sentimen positif.
Tue Feb 13 23:55:59 +0000 2024,Nah ini hari yang ditunggu tlah tiba yuk gunakan hak suara kita @prabowo #02JariUngu https://t.co/sF1BrMZN15,Positif,Tweet ini mendukung Prabowo dengan mengajak untuk memilihnya.,Dukungan terhadap Prabowo menunjukkan sentimen positif.
Tue Feb 13 23:55:57 +0000 2024,@denismalhotra Aku malah kebalikannya ka ini pertama kali pulang kampung buat bisa pilih pak Prabowo,Positif,Tweet ini mendukung Prabowo dengan menyatakan bahwa penulis pulang kampung untuk memilihnya.,Dukungan terhadap Prabowo menunjukkan sentimen positif.
Tue Feb 13 23:55:57 +0000 2024,Yuk ramai ramai datang ke tps jangan sampai lupa pastinya salam #02JariUngu untuk kemenangan @prabowo @gibran_tweet https://t.co/PxXUlppRQz,Positif,Tweet ini mendukung Prabowo dan Gibran dengan mengajak untuk memilih mereka.,Dukungan terhadap Prabowo dan Gibran menunjukkan sentimen positif.
Tue Feb 13 23:55:57 +0000 2024,dapet serangan fajar ️ ngasih serangan fajar ️ mah jangan pilih Prabowo pilih nomor 1! nomor 1 mah ,Negatif,Tweet ini mengkritik Prabowo dengan menyarankan untuk memilih calon lain.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:55:53 +0000 2024,@peletsindik @Alie_Fahnoor Karena bagimu seputih apapun Prabowo tetap akan kau nilai Hitam. Dan sehitam apapun DenBokep Ganjar tetap akan kau nilai putih. Karena system nilai yg kamu anut dan semua penghuni kandangmu bertentangan dengan Hukum Alam Semesta. Jadi kamu sudah berkata sesuai kapasitasmu.,Negatif,Tweet ini mengkritik penilaian terhadap Prabowo dengan menyatakan bahwa penilaian tersebut tidak adil.,Kritik terhadap penilaian menunjukkan sentimen negatif.
Tue Feb 13 23:55:47 +0000 2024,@qiu_leste @maishajuly @Hendros02 @Alexemeru @FDonghun @fais21804461 @mas_veel @are_inismyname @florieliciouss bnyk yg pilih prabowo krn alasan KASIHAN tp sejatinya yg milih prabowo Xan org yg TEGA TEGA membiarkan org tua yg sdh sepuh dn punya masalah kesehatan utk memimpin negara dgn beban yg semakin berat TEGA menyuruh org tua yg utk jln aj terkadang hrs dpapah utk joget2 KALIAN TEGA!,Negatif,Tweet ini mengkritik pemilih Prabowo dengan menyatakan bahwa mereka tega membiarkan orang tua yang sudah sepuh memimpin negara.,Kritik terhadap pemilih Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:55:44 +0000 2024,@kopajaavatar Kamu ngomong begitu karena tahu Prabowo sulit kalah serendah rendahnya putaran satu prabowo dapat 45% 5% diputaran ke dua bukanlah hal yang banyak.,Netral,Tweet ini hanya menyatakan bahwa Prabowo sulit kalah tanpa menunjukkan dukungan atau kritik yang jelas.,Pernyataan mengenai peluang tanpa sentimen yang jelas menunjukkan netralitas.
Tue Feb 13 23:55:13 +0000 2024,Anjrit aku kan jadi saksi yak trs denger tetanggaku ngomong ke temennya yang saksi timnas katanya lo tuh ga diajak Aku tetap prabowo FAKLAH MENDING GUE YANG JADI SAKSI TIMNAS AMIN!,Netral,Tweet ini hanya menyatakan bahwa penulis tetap mendukung Prabowo tanpa menunjukkan dukungan atau kritik yang jelas.,Pernyataan mengenai dukungan tanpa sentimen yang jelas menunjukkan netralitas.
Tue Feb 13 23:55:12 +0000 2024,Jangan lupa datang dan pilih prabowi gibran untuk masa depan kita @prabowo @gibran_tweet #02JariUngu https://t.co/uqD3HS5Z9a,Positif,Tweet ini mendukung Prabowo dan Gibran dengan mengajak untuk memilih mereka.,Dukungan terhadap Prabowo dan Gibran menunjukkan sentimen positif.
Tue Feb 13 23:55:12 +0000 2024,Mari kita satukan tekad salam dua jari satu putaran gas pol @prabowo #02JariUngu https://t.co/PA5qqpuaEn,Positif,Tweet ini mendukung Prabowo dengan mengajak untuk memilihnya.,Dukungan terhadap Prabowo menunjukkan sentimen positif.
Tue Feb 13 23:55:08 +0000 2024,bismillah menyala bapakkuhhhh @prabowo @gibran_tweet,Positif,Tweet ini mendukung Prabowo dan Gibran dengan menyatakan semangat untuk memilih mereka.,Dukungan terhadap Prabowo dan Gibran menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,jangan lupa untuk gunakan hak suara kalian hari ini pilih @prabowo @gibran_tweet untuk Indonesia maju️ #02JariUngu https://t.co/zntUT9N2sf,Positif,Tweet ini mendukung Prabowo dan Gibran dengan mengajak untuk memilih mereka demi kemajuan Indonesia.,Dukungan terhadap Prabowo dan Gibran menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,jangan lupa hari ini datengnya ya buat nyoblos @prabowo @gibran_tweet insyaallah jadi pemenangnya #02JariUngu https://t.co/2o5qZR0hys,Positif,Tweet ini mendukung Prabowo dan Gibran dengan mengajak untuk memilih mereka.,Dukungan terhadap Prabowo dan Gibran menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,Pastikan datang ke tps guys dan jangan lupa pastinya salam #02JariUngu untuk kemenangan @prabowo @gibran_tweet di pilpres kali ini yaaaa okegas ayogas️ https://t.co/r8qqNPoEBk,Positif,Tweet ini mendukung Prabowo dan Gibran dengan mengajak untuk memilih mereka.,Dukungan terhadap Prabowo dan Gibran menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,yok lah kita rapatkan barisan dan menangkan #02JariUngu @prabowo @gibran_tweet https://t.co/UdB1XCqQ7i,Positif,Tweet ini mendukung Prabowo dan Gibran dengan mengajak untuk memilih mereka.,Dukungan terhadap Prabowo dan Gibran menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,Jangan lupa ramai-ramai ke tps dan coblos @prabowo dan jangan lupa selfi dua jarinya #02JariUngu https://t.co/7DmVA8w60M,Positif,Tweet ini mendukung Prabowo dengan mengajak untuk memilihnya dan selfie setelahnya.,Dukungan terhadap Prabowo menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,waktunya tiba ni guys yuk menangkan 02 utk kemajuan Indonesia bersama @prabowo #02JariUngu https://t.co/3sflN53cnF,Positif,Tweet ini mendukung Prabowo dengan mengajak untuk memilihnya demi kemajuan Indonesia.,Dukungan terhadap Prabowo menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,yok hari ini ke TPS tunjukkan dukunganmu untuk @prabowo @gibran_tweet dengan foto sehabis coblos yakk #02JariUngu ️ https://t.co/zTkaSPK0se,Positif,Tweet ini mendukung Prabowo dan Gibran dengan mengajak untuk memilih mereka dan foto setelahnya.,Dukungan terhadap Prabowo dan Gibran menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,bisa yuk pak prabowo gibran menang sekali putaran #02JariUngu @detikcom https://t.co/gSlVqpC6LG,Positif,Tweet ini mendukung Prabowo dan Gibran dengan menyatakan harapan agar mereka menang dalam satu putaran.,Dukungan terhadap Prabowo dan Gibran menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,Ayo kita ramaikan tps lalu jangan lupa untuk selfi du jari untuk kemajuan Indonesia dengan memilih @prabowo #02JariUngu https://t.co/ktwZ8RTF1r,Positif,Tweet ini mendukung Prabowo dengan mengajak untuk memilihnya dan selfie setelahnya.,Dukungan terhadap Prabowo menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,saatnya kita gass pilih 02 utk kemajuan Indonesia #02JariUngu @prabowo https://t.co/r8DJqTGftf,Positif,Tweet ini mendukung Prabowo dengan mengajak untuk memilihnya demi kemajuan Indonesia.,Dukungan terhadap Prabowo menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,yuk gaes jangan lupa kita coblos 02 hari ini #02JariUngu @prabowo https://t.co/Dt4Lf7mZY2,Positif,Tweet ini mendukung Prabowo dengan mengajak untuk memilihnya.,Dukungan terhadap Prabowo menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,bisa nih diramein setelah coblos @prabowo dan @gibran_tweet hari ini kita up foto #02JariUngu https://t.co/V6sKbjBhNG,Positif,Tweet ini mendukung Prabowo dan Gibran dengan mengajak untuk mengunggah foto setelah memilih mereka.,Dukungan terhadap Prabowo dan Gibran menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,datang coblos selfi yuk kita menang kan 02 #02JariUngu @prabowo https://t.co/3ehn2TdVxl,Positif,Tweet ini mendukung Prabowo dengan mengajak untuk memilihnya dan selfie setelahnya.,Dukungan terhadap Prabowo menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,gerakan #02JariUngu sebagai bentuk dukungan untuk pak @prabowo dan mas @gibran_tweet untuk meraih kemenangan https://t.co/DeLQYS5yL3,Positif,Tweet ini mendukung Prabowo dan Gibran dengan menyatakan bahwa gerakan #02JariUngu adalah bentuk dukungan untuk mereka.,Dukungan terhadap Prabowo dan Gibran menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,Dua jari sekali putaran @prabowo dan jangan lupa selfi #02JariUngu https://t.co/n83PQr7FMz,Positif,Tweet ini mendukung Prabowo dengan mengajak untuk memilihnya dan selfie setelahnya.,Dukungan terhadap Prabowo menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,Jangan lupa ya guys Dateng ke TPS hari ini gunakan hak pilih kita untuk Indonesia jangan lupa #02JariUngu ya kan pak @prabowo https://t.co/QjF1sKQN5n,Positif,Tweet ini mendukung Prabowo dengan mengajak untuk memilihnya.,Dukungan terhadap Prabowo menunjukkan sentimen positif.
Tue Feb 13 23:55:00 +0000 2024,Jujur sedih banget. Abis debat sama ayah masalah Prabowo dan alasannya kekeuh sama Prabowo karena Prabowo menjamin hidup tentara. Aku bilang yang ayah dapat itu cuma 1/8 nya sisanya dipake beli tanah sama Prabowo. Malah pilihanku yang diserang. I just speak fact dad,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia hanya menjamin sebagian kecil dari hidup tentara dan menggunakan sisanya untuk membeli tanah.,Kritik terhadap penggunaan dana oleh Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:54:49 +0000 2024,Coblosan pertama ku untuk pak prabowo,Positif,Tweet ini mendukung Prabowo dengan menyatakan bahwa ini adalah pertama kalinya penulis memilihnya.,Dukungan terhadap Prabowo menunjukkan sentimen positif.
Tue Feb 13 23:54:40 +0000 2024,@princeofzaza @aniesbaswedan Ga ngefek rakyat udah menentukan pilihan buat pilih prabowo gibran,Positif,Tweet ini mendukung Prabowo dan Gibran dengan menyatakan bahwa rakyat sudah menentukan pilihan untuk mereka.,Dukungan terhadap Prabowo dan Gibran menunjukkan sentimen positif.
Tue Feb 13 23:54:36 +0000 2024,@Dahnilanzar @prabowo Ngelawak loe nil Ndasmu di teror ,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia hanya bercanda.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:54:30 +0000 2024,@PartaiSocmed Pertanyaan lg med apa yg akan terjadi padamu saat prabowo hatrick sebagai runner-up?,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia akan menjadi runner-up lagi.,Kritik terhadap peluang Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:54:24 +0000 2024,@AndreasSolusi Ngomong-ngomong ditahun 2019 Prabowo juga menghianati 44% pemilihnya dengan bergabung kedalam pemerintahan,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia menghianati pemilihnya dengan bergabung ke pemerintahan.,Kritik terhadap perubahan sikap politik Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:54:22 +0000 2024,@soundefire @rumyblue Yang hina jokowi kan prabowo,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia menghina Jokowi.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:54:21 +0000 2024,@PartaiSocmed Prabowo 1 putaran putaran berikut nya 01 dan 03 lanjut ke putaran 2,Netral,Tweet ini hanya menyatakan prediksi mengenai putaran pilpres tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Pernyataan mengenai prediksi tanpa sentimen yang jelas menunjukkan netralitas.
Tue Feb 13 23:54:15 +0000 2024,@talifia_ Pilih Anies Dukung Ganjar Coblos Prabowo,Netral,Tweet ini hanya menyatakan pilihan tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Pernyataan mengenai pilihan tanpa sentimen yang jelas menunjukkan netralitas.
Tue Feb 13 23:54:13 +0000 2024,Ini Lokasi TPS Tempat Anies Prabowo dan Ganjar Nyoblos https://t.co/1D7oPNOsMQ,Netral,Tweet ini hanya menyampaikan informasi mengenai lokasi TPS tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Penyampaian informasi tanpa sentimen yang jelas menunjukkan netralitas.
Tue Feb 13 23:54:12 +0000 2024,@hiken550 @MulkyIcal @idextratime Prabowo ngangkat Anies?? Kocak lu 2 jam sebelum pendaftaran ke KPU aja prabowo masih belun setuju kalo Anies yang jadi Cagub. Dia maunya Sandi yang Cagub. Anies juga direkomendasiin sama Sandi bukan prabowo Wkakakaka,Netral,Tweet ini hanya menyatakan fakta mengenai rekomendasi tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Pernyataan mengenai rekomendasi tanpa sentimen yang jelas menunjukkan netralitas.
Tue Feb 13 23:54:12 +0000 2024,kalo prabowo kalah gua mulai besok puasa 2 minggu full kecuali hari sabtu minggu senin,Netral,Tweet ini hanya menyatakan rencana puasa tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Pernyataan mengenai rencana tanpa sentimen yang jelas menunjukkan netralitas.
Tue Feb 13 23:54:09 +0000 2024,@PartaiSocmed @aniesbaswedan @prabowo Udah ? Ini doang ? Wkwk,Netral,Tweet ini hanya menyatakan ketidakpuasan tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Pernyataan mengenai ketidakpuasan tanpa sentimen yang jelas menunjukkan netralitas.
Tue Feb 13 23:54:07 +0000 2024,Anjay ibuku nek nirukke Prabowo joget wasis banget se ekspresi muka2nya tolong,Netral,Tweet ini hanya menyatakan bahwa ibu penulis menirukan Prabowo tanpa menunjukkan dukungan atau kritik yang jelas.,Pernyataan mengenai tindakan tanpa sentimen yang jelas menunjukkan netralitas.
Tue Feb 13 23:53:49 +0000 2024,Kalo prabowo kalah tilawah ku yang minimal 2lembar Sehari akan kunaikkan menjadi 2kali lipatnya sehari,Netral,Tweet ini hanya menyatakan rencana tilawah tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Pernyataan mengenai rencana tanpa sentimen yang jelas menunjukkan netralitas.
Tue Feb 13 23:53:42 +0000 2024,Kususon bin bersabarlah wahai pak prabowo karena doa terbaikAllah telah menyelàmatkan anda dengan tidak memenagkanmu AMIN menang satu putaran,Positif,Tweet ini mendukung Prabowo dengan menyatakan harapan agar dia menang dalam satu putaran.,Dukungan terhadap Prabowo menunjukkan sentimen positif.
Tue Feb 13 23:53:38 +0000 2024,cc: @corbuzier @prabowo &lt;~ tapi mereka gak tahu malu gmn dong?,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia tidak tahu malu.,Kritik terhadap karakter Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:53:26 +0000 2024,@Juju_Julianna_ @jokowi @prabowo @gibran_tweet Seharum bunga bangkai,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia seharum bunga bangkai.,Kritik terhadap karakter Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:53:19 +0000 2024,@Juju_Julianna_ @jokowi @prabowo @gibran_tweet Mereka semua sudah tidak punya rasa malu alias muka tembok..,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia tidak punya rasa malu.,Kritik terhadap karakter Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:53:09 +0000 2024,@AndreasSolusi ..dan GP jg tdk gila jabatan...dan yg psti kalopun Ganjar yg jadi Prabowo tidak layak secara medis,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia tidak layak secara medis.,Kritik terhadap kelayakan Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:53:03 +0000 2024,@adiansyahdompu @realfedinuril @prabowo @Dahnilanzar Kebodohan kok dipelihara makanya kalo sekolah itu yang bener bukan cuma main mobile legend,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa kebodohan dipelihara.,Kritik terhadap karakter Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:53:01 +0000 2024,@ARSIPAJA @prabowo Koncoisme? Nggak sekalian aja KONTOLISME Pak. ,Negatif,Tweet ini mengkritik Prabowo dengan menggunakan kata kasar.,Kritik terhadap karakter Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:53:01 +0000 2024,mau yg menang anies mau yg menang prabowo mau yg menang ganjar padahal yg jelas jelas menang dan gacor di tahun 2024 adalah MU dan Ferrari MENYALAA,Netral,Tweet ini hanya menyatakan bahwa MU dan Ferrari akan menang tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Pernyataan mengenai kemenangan tanpa sentimen yang jelas menunjukkan netralitas.
Tue Feb 13 23:52:54 +0000 2024,Ini beneran bahas isu @prabowo alias si macan gemoy hanya mampu menjabat 2 tahun yg dibahas Connie dan Hasto kan? Ternyata memang sudah akan (dibikin) mati toh.,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia hanya mampu menjabat 2 tahun.,Kritik terhadap kemampuan Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:52:54 +0000 2024,@dayatpiliang Selesai pemilu kita jenguk prabowo di nusakambangan..,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia akan dijenguk di Nusakambangan.,Kritik terhadap karakter Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:52:42 +0000 2024,prabowo kalah gue bakal buka soup kitchen next time gue gajian,Netral,Tweet ini hanya menyatakan rencana membuka soup kitchen tanpa menunjukkan dukungan atau kritik yang jelas terhadap Prabowo.,Pernyataan mengenai rencana tanpa sentimen yang jelas menunjukkan netralitas.
