Full Text,Label,Analisis,Alasan,
@DokterTifa Bissmillah anies… Kalo sampe kalah mending dukung pak Ganjar aja dari pada 02 https://t.co/mMOZZVz7UN,Netral,"Tweet ini menyatakan dukungan awal untuk Anies, namun juga menyatakan kemungkinan mendukung Ganjar jika Anies kalah.",Dukungan terhadap dua calon menunjukkan sentimen netral karena tidak ada dukungan eksklusif terhadap satu calon.,
Ganjar Pranowo rencananya akan lari pagi sebelum nyoblos pada hari ini https://t.co/R6MxhVEKxg,Netral,Tweet ini hanya memberikan informasi tentang rencana Ganjar tanpa menunjukkan dukungan atau kritik yang jelas.,Informasi netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
Ganjar - Pak Mahfud menyampaikan pesan keadilan sebagai inti dari partisipasi aktif di Tempat Pemungutan Suara. Bersama Ganjar kita sejahtera @hay_lon83 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka membawa kesejahteraan.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Waktunya untuk nyoblos telah tiba guys. Ikut jaga dan awasi pemilu hari ini ya. Kalau ada pelanggaran-pelanggaran yang perlu diadukan ini nomor WA Pengaduan Deputi Hukum TPN Ganjar Mahfud : 081111126333 081181331333 081112024333 081181177333,Netral,Tweet ini memberikan informasi tentang pemilu dan nomor pengaduan tanpa menunjukkan dukungan atau kritik yang jelas.,Informasi netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
@tvOneNews kalaupun anies pilihanku kalah ya gas ganjar… yakali pilih prabowo https://t.co/uuDf0tTncj,Netral,"Tweet ini menyatakan dukungan awal untuk Anies, namun juga menyatakan kemungkinan mendukung Ganjar jika Anies kalah.",Dukungan terhadap dua calon menunjukkan sentimen netral karena tidak ada dukungan eksklusif terhadap satu calon.,
Ayo jadikan suaramu berarti dengan memberikan Vot3 Love untuk Mas Ganjar - Prof Mahfud. Ganjar Pranowo terbukti lebih baik @pbalapbrok #GanjarMahfud2024 #KitaAdalahTiga #Coblos3,Positif,Tweet ini mendukung Ganjar dan Mahfud dengan semangat dan menyatakan bahwa mereka terbukti lebih baik.,Dukungan yang jelas menunjukkan sentimen positif karena ada semangat dan keyakinan terhadap Ganjar dan Mahfud.,
Fakta Ganjar… Semangat membangun bangsanya sangat luar biasa besar… Menghargai karya orang lain dan selalu ingin berinovasi… #SayaMantabMilihGanjar,Positif,Tweet ini memuji semangat dan inovasi Ganjar dalam membangun bangsa.,Pujian terhadap semangat dan inovasi menunjukkan sentimen positif karena ada keyakinan terhadap kemampuan Ganjar.,
@MurtadhaOne1 Hampir kegocek Tadinya udah mau percaya Tapi pas liat judulnya WNI: Ganjar menang Terus stasiun tv nya rcti group Jadi ngakak,Netral,Tweet ini menyatakan kebingungan awal namun kemudian menganggap informasi tersebut lucu.,Reaksi netral menunjukkan sentimen netral karena tidak ada dukungan atau kritik yang jelas terhadap Ganjar.,
Tanggal 14 Februari 2024 dan bertepatan dengan hari kasih sayang jangan lupa ya - @ganjarpranowo @mohmahfudmd #GanjarMahfud2024 #GPMMDSATSET #GanjarMahfudNews,Netral,Tweet ini memberikan informasi tentang tanggal pemilu tanpa menunjukkan dukungan atau kritik yang jelas.,Informasi netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
@tvOneNews yakin anies bisa satu putaran sih tapi kalau ternyata gagal ya saya terpaksa pindah ke ganjar. yakali ke prabowo https://t.co/uowdECF7JK,Netral,"Tweet ini menyatakan dukungan awal untuk Anies, namun juga menyatakan kemungkinan mendukung Ganjar jika Anies kalah.",Dukungan terhadap dua calon menunjukkan sentimen netral karena tidak ada dukungan eksklusif terhadap satu calon.,
@tvOneNews Gw sih setuju kalo Anies kalah di putaran pertama pindah aja selesein ke Ganjar lebih reliable lah daripada O2 https://t.co/Ixpx05RRGP,Netral,"Tweet ini menyatakan dukungan awal untuk Anies, namun juga menyatakan kemungkinan mendukung Ganjar jika Anies kalah.",Dukungan terhadap dua calon menunjukkan sentimen netral karena tidak ada dukungan eksklusif terhadap satu calon.,
@kumparan Dari awal sudah yakin dukung pak Ganjar Mahfud bismillah pak atas izin Allah SWT bapak Jadi presiden amin,Positif,Tweet ini mendukung Ganjar dan Mahfud dengan keyakinan dan doa.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan dan doa terhadap Ganjar dan Mahfud.,
Ms Ganjar-Mahfud: Memahami bahwa setiap sarjana dari keluarga miskin adalah kemenangan melawan siklus kemiskinan @xdggjxg1 #GanjarMahfud2024 #KitaAdalahTiga #Coblos3,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka membantu melawan kemiskinan.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap kemampuan Ganjar dan Mahfud.,
@tvOneNews Bro kalo di putaran pertama Anies kalah mendingan pindah dukung Ganjar deh daripada dukung O2 yang nggak bisa dipercaya https://t.co/Zhb2ksuBIV,Netral,"Tweet ini menyatakan dukungan awal untuk Anies, namun juga menyatakan kemungkinan mendukung Ganjar jika Anies kalah.",Dukungan terhadap dua calon menunjukkan sentimen netral karena tidak ada dukungan eksklusif terhadap satu calon.,
@CNNIndonesia si samsul mending diem aja kalik yah. Say no to prabowo gibran. kita berjuang untuk AMIN dan pak ganjar kalau AMIN k.o di putaran satu. https://t.co/tNGTzCxuhE,Netral,"Tweet ini menyatakan dukungan awal untuk Anies, namun juga menyatakan kemungkinan mendukung Ganjar jika Anies kalah.",Dukungan terhadap dua calon menunjukkan sentimen netral karena tidak ada dukungan eksklusif terhadap satu calon.,
@DokterTifa Paslon 02 lagi panik jelas saya lebih baik dukung 01 yang pasti… Kalo kalah pun lebih baik pak Ganjar https://t.co/D3SUokqRKy,Netral,"Tweet ini menyatakan dukungan awal untuk Anies, namun juga menyatakan kemungkinan mendukung Ganjar jika Anies kalah.",Dukungan terhadap dua calon menunjukkan sentimen netral karena tidak ada dukungan eksklusif terhadap satu calon.,
@VIVAcoid Ketimbang milih kosong dua yg aku hilang respect mending ganjar buat option misalkan Abah Anies gagal https://t.co/jaFQzoDQJO,Netral,"Tweet ini menyatakan dukungan awal untuk Anies, namun juga menyatakan kemungkinan mendukung Ganjar jika Anies kalah.",Dukungan terhadap dua calon menunjukkan sentimen netral karena tidak ada dukungan eksklusif terhadap satu calon.,
TPD Ganjar-Mahfud Kerahkan Ratusan Ribu Relawan di TPS se-Jatim https://t.co/14epMiue2C,Netral,Tweet ini memberikan informasi tentang relawan tanpa menunjukkan dukungan atau kritik yang jelas.,Informasi netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
Ganjar-Mahfud: contoh bahwa politik bisa damai dan santai. Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @RiyanGumelarS #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka membawa kesejahteraan.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Anjay ganjar jadi presiden diluar negri yg lantik kim jong un,Negatif,Tweet ini menyatakan kritik terhadap Ganjar dengan menyebutkan bahwa dia dilantik oleh Kim Jong Un.,Kritik terhadap Ganjar menunjukkan sentimen negatif karena ada ketidakpuasan yang jelas.,
Pak Ganjar - Pak Mahfud mengingatkan bahwa partisipasi aktif di TPS merupakan bentuk nyata dari kedewasaan politik. Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @holicxi_ #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka membawa kesejahteraan.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Sip ganjar ganjar dah…gpp,Netral,Tweet ini menyatakan dukungan singkat terhadap Ganjar tanpa menunjukkan emosi yang jelas.,Dukungan singkat menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
Listrik Gratis salah satu inisiatif nyata Mas Ganjar-Prof Mahfud memberikan kehidupan yang lebih baik @y_genk #GanjarMahfud2024 #KitaAdalahTiga #Coblos3,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka memberikan kehidupan yang lebih baik.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Wkwkwk klo emng prabowo menang paling pak ganjar bakal jadi oposisi bersama pdip,Netral,"Tweet ini menyatakan kemungkinan Ganjar menjadi oposisi jika Prabowo menang, tanpa menunjukkan dukungan atau kritik yang jelas.",Pernyataan netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
Ember. Pokoknya jerman tuh basis banteng ganjar punya. Kakak gue pun milih ganjar. Luar biasa,Positif,Tweet ini mendukung Ganjar dengan menyatakan bahwa Jerman adalah basis pendukung Ganjar dan memuji pilihan kakaknya.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar.,
harusnya cak imin sama pak ganjar kemarin nonton ini…,Netral,Tweet ini memberikan saran tanpa menunjukkan dukungan atau kritik yang jelas terhadap Ganjar.,Saran netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
@BANGSAygSUJUD Pilihanku tetap Abah Anies Kalo kalah ganjar bsa jd option sih dr yg lain https://t.co/JtKlBvoclT,Netral,"Tweet ini menyatakan dukungan awal untuk Anies, namun juga menyatakan kemungkinan mendukung Ganjar jika Anies kalah.",Dukungan terhadap dua calon menunjukkan sentimen netral karena tidak ada dukungan eksklusif terhadap satu calon.,
Selain menyebar rilis atau interview media. Saya cukup sering menerima tantangan debat/diskusi baik sebagai caleg Perindo maupun Jubir Ganjar-Mahfud. Dialog seperti ini selain sarana kampanye gagasan bagi saya tapi juga bisa membantu edukasi politik lebih luas dan murah https://t.co/1wVWc2pW4c,Positif,"Tweet ini menunjukkan keterlibatan aktif dalam kampanye dan edukasi politik, serta dukungan terhadap Ganjar-Mahfud.",Penggunaan kata “kampanye gagasan” dan “edukasi politik” mencerminkan sentimen positif dan partisipasi aktif.,
Jangan lewatkan kesempatan ini ajak keluarga teman dan tetangga untuk Vot3 Lov3 B3rsama GanjardanMahfud. Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @greentearm #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/mhEDZAoKoz,Positif,Tweet ini mengajak orang untuk mendukung Ganjar-Mahfud dengan menyebutkan bahwa Ganjar merakyat dan berbuat lebih demi rakyat.,Penggunaan kata “merakyat” dan “berbuat lebih demi rakyat” mencerminkan sentimen positif dan dukungan kuat.,
Simak diskusinya bersama Captain Timnas Anies-Muhaimin M. Syaugi Ketua Tim Kampanye Prabowo-Gibran Rosan Roeslani Ketua Tim Pemenangan Ganjar-Mahfud Arsjad Rasjid dan Sekjen Partai Koalisi dalam #SatuMejaTheForum Spesial Pemilu PILIHAN RAKYAT MENANG TERHORMAT Rabu 14 https://t.co/BCXLQxWxsA,Netral,"Tweet ini menginformasikan tentang diskusi politik yang melibatkan berbagai tokoh, tanpa menunjukkan dukungan atau penolakan terhadap salah satu pihak.",Penggunaan kata “diskusi” dan penyebutan berbagai tokoh mencerminkan sentimen netral dan informatif.,
Ganjar-Mahfud tim pemenang yang membawa semangat baru. Ganjar Pranowo hanya yang terbaik untuk rakyat @dsns182344 #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/U37VyH1Ta9,Positif,Tweet ini menunjukkan dukungan kuat terhadap Ganjar-Mahfud dengan menyebutkan semangat baru dan yang terbaik untuk rakyat.,Penggunaan kata “semangat baru” dan “terbaik untuk rakyat” mencerminkan sentimen positif dan dukungan kuat.,
@VIVAcoid Ganjar Mahfud anti kendorr,Positif,Tweet ini menunjukkan dukungan terhadap Ganjar-Mahfud dengan menyebutkan bahwa mereka tidak mudah menyerah.,Penggunaan kata “anti kendorr” mencerminkan sentimen positif dan semangat.,
@DokterTifa Kasih tetap dukung dan pilih anies tetapi jika di putaran pertama sampe kalah ya lebih jelas dukung pak Ganjar dari pada yang lain https://t.co/Q6QFEdswLm,Netral,Tweet ini menunjukkan sikap netral dengan menyebutkan dukungan alternatif jika calon utama kalah.,Penggunaan kata “lebih jelas dukung pak Ganjar” mencerminkan sentimen netral dan alternatif.,
Pak Ganjar - Pak Mahfud menampilkan komitmen yang kuat kepada warga Semarang dalam hajatan rakyat mereka . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @AMohars69 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/ib21ZA5KMG,Positif,Tweet ini menunjukkan dukungan kuat terhadap Ganjar-Mahfud dengan menyebutkan komitmen kuat dan merakyat.,Penggunaan kata “komitmen yang kuat” dan “merakyat” mencerminkan sentimen positif dan dukungan kuat.,
Prabowo Anies atau Ganjar? Bersandarkan tinjauan pendapat minggu lalu Prabowo mampu memperoleh lebih 50 peratus undi sekali gus membolehkannya menang dalam pusingan pertama. #sinarharian #Pemilu https://t.co/gE8hE7eLLU,Netral,Tweet ini menginformasikan hasil tinjauan pendapat tanpa menunjukkan dukungan atau penolakan terhadap salah satu calon.,Penggunaan kata “tinjauan pendapat” dan penyebutan berbagai calon mencerminkan sentimen netral dan informatif.,
@Decimeqe23 @labriuraa @ahmahmNiam @YourDearCrush98 @rumyblue lu ngomongin UU itu ranahnya lebih DPR dan ya itu kelemahan jokowi gara2 dia bukan ketua partai jadi megawati masih berkuasa soal itu lu mau nyalahin jokowi masalah UU tapi ujungnya dukung ganjar ya sama aja tai bakal kayak gitu wong DPR nya bakal sama dari PDIP,Negatif,Tweet ini menunjukkan ketidakpuasan dan kritik terhadap dukungan Ganjar dengan menyebutkan kelemahan sistem politik.,Penggunaan kata “kelemahan” dan “sama aja tai” mencerminkan sentimen negatif dan kritik.,
Ayo wujudkan Indon3sia yang lebih baik dengan memberikan Vot3 Lov3 untuk Mas Ganjar & Pak Mahfud. Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @hakimkunn #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/vdcayYgz3Y,Positif,Tweet ini menunjukkan dukungan kuat terhadap Ganjar-Mahfud dengan menyebutkan bahwa mereka berhak mendapatkan yang terbaik.,Penggunaan kata “berhak mendapatkan yang terbaik” mencerminkan sentimen positif dan dukungan kuat.,
@BanyoeBiroe0708 @mbienyambay2 Pokok e coblos 03 .Ganjar-Mahfud,Positif,Tweet ini menunjukkan dukungan kuat terhadap Ganjar-Mahfud dengan menyebutkan untuk memilih mereka.,Penggunaan kata “Pokok e coblos 03” mencerminkan sentimen positif dan dukungan kuat.,
Mas Ganjar selalu bikin hati adem dengan sikap santuy dan terbuka dalam perb3daan . Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @ryujeansukaday6 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/eamAlt20NU,Positif,Tweet ini menunjukkan dukungan kuat terhadap Ganjar dengan menyebutkan sikap santai dan terbuka.,Penggunaan kata “hati adem” dan “sikap santuy” mencerminkan sentimen positif dan dukungan kuat.,
@VIVAcoid Mulai dengan Pak Anies dulu di putaran pertama tapi kalau tidak Pak Ganjar siap di putaran kedua jangan sampai yang 02 masuk. https://t.co/pYfPD3yDWu,Netral,Tweet ini menunjukkan sikap netral dengan menyebutkan dukungan alternatif jika calon utama kalah.,Penggunaan kata “jangan sampai yang 02 masuk” mencerminkan sentimen netral dan alternatif.,
@ganjarpranowo Pak Ganjar : maaf sy golput karena sistem yg tidak membolehkan saya mencoblos saya & keluarga tidak terdaftar sebagai DPT. Sy dr Brebes.,Negatif,Tweet ini menunjukkan ketidakpuasan terhadap sistem pemilu yang tidak membolehkan mencoblos.,Penggunaan kata “maaf sy golput” dan “tidak terdaftar” mencerminkan sentimen negatif dan ketidakpuasan.,
Pak Ganjar - Pak Mahfud memberikan arah baru bagi politik di Kota Semarang melalui hajatan rakyat . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @xxsaaxxx #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/jtgAzOpeCK,Positif,Tweet ini menunjukkan dukungan kuat terhadap Ganjar-Mahfud dengan menyebutkan arah baru dan merakyat.,Penggunaan kata “arah baru” dan “merakyat” mencerminkan sentimen positif dan dukungan kuat.,
@Bisniscom Saya sih lebih baik dukung 01 bissmillah 1 putaran… Namun kalo sampai kalah sih jelas saya dukung saja pak Ganjar https://t.co/dt17ayEr5F,Netral,Tweet ini menunjukkan sikap netral dengan menyebutkan dukungan alternatif jika calon utama kalah.,Penggunaan kata “lebih baik dukung 01” dan “namun kalo sampai kalah” mencerminkan sentimen netral dan alternatif.,
Belum terlihat ada aktifitas di kediaman calon presiden 03 Ganjar Pranowo jelang keberangkatan menuju lokasi TPS 11 Kelurahan Lempongsari Semarang Rabu (14/2) pagi. Irf #BeritaElshinta https://t.co/9m34k9TOVM,Netral,Tweet ini menginformasikan tentang situasi di kediaman Ganjar Pranowo tanpa menunjukkan dukungan atau penolakan.,Penggunaan kata “belum terlihat ada aktivitas” mencerminkan sentimen netral dan informatif.,
@VIVAcoid Di awal mari kita pilih Pak Anies tetapi jika tidak berhasil di putaran kedua kita pilih Pak Ganjar jangan sampai yang 02. https://t.co/BvbMOHYfym,Netral,Tweet ini menunjukkan sikap netral dengan menyebutkan dukungan alternatif jika calon utama kalah.,Penggunaan kata “jangan sampai yang 02” mencerminkan sentimen netral dan alternatif.,
Pemilih diluar negeri cerminan kemenangan 03 itu fakta orang waras pasti pilih Ganjar-Mahfud. #GanjarPresidenRakyat #MahfudPembelaRakyat #GanjarMahfud2024 https://t.co/NyrXDunLGo,Positif,Tweet ini menunjukkan dukungan kuat terhadap Ganjar-Mahfud dengan menyebutkan bahwa pemilih luar negeri memilih mereka.,Penggunaan kata “fakta orang waras pasti pilih” mencerminkan sentimen positif dan keyakinan kuat.,
tetap 01 disaat keluarga gue nyuruh milih ganjar. ASAL BUKAN 02 GUE UDAH LEGA,Netral,Tweet ini menunjukkan sikap netral dengan menyebutkan dukungan alternatif jika calon utama kalah.,Penggunaan kata “ASAL BUKAN 02” mencerminkan sentimen netral dan alternatif.,
